Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Datetime,,,,,
2025-10-10 15:04:00+00:00,429.3299865722656,430.8935852050781,428.6000061035156,430.4643859863281,437695
2025-10-10 15:05:00+00:00,430.7099914550781,430.9100036621094,429.0600891113281,429.510009765625,320081
2025-10-10 15:06:00+00:00,432.0350036621094,432.698486328125,430.0,430.6400146484375,459251
2025-10-10 15:07:00+00:00,431.7099914550781,432.4100036621094,431.0,432.0849914550781,360061
2025-10-10 15:08:00+00:00,430.69000244140625,432.0,430.5799865722656,431.6099853515625,254258
2025-10-10 15:09:00+00:00,429.94500732421875,431.63751220703125,429.70001220703125,430.8735046386719,337648
2025-10-10 15:10:00+00:00,431.4100036621094,431.92999267578125,429.8800048828125,429.94000244140625,363701
2025-10-10 15:11:00+00:00,431.72698974609375,432.260009765625,431.0950012207031,431.3699951171875,254902
2025-10-10 15:12:00+00:00,430.7300109863281,431.7049865722656,430.30499267578125,431.7049865722656,312778
2025-10-10 15:13:00+00:00,431.1400146484375,431.6099853515625,430.3999938964844,430.64349365234375,223991
2025-10-10 15:14:00+00:00,430.98699951171875,431.4891052246094,430.7506103515625,431.2958068847656,133919
2025-10-10 15:15:00+00:00,430.6000061035156,431.20001220703125,430.1199951171875,431.0150146484375,205350
2025-10-10 15:16:00+00:00,428.8901062011719,430.9071044921875,428.8900146484375,430.5199890136719,470081
2025-10-10 15:17:00+00:00,427.7250061035156,429.29998779296875,427.5899963378906,429.0,538959
2025-10-10 15:18:00+00:00,424.79998779296875,428.0050048828125,424.5,427.7040100097656,1061295
2025-10-10 15:19:00+00:00,426.0600891113281,426.4200134277344,424.0199890136719,424.80120849609375,683202
2025-10-10 15:20:00+00:00,425.54010009765625,427.0799865722656,425.40008544921875,426.04998779296875,425058
2025-10-10 15:21:00+00:00,424.3800964355469,426.2799072265625,424.3800964355469,425.6651916503906,371764
2025-10-10 15:22:00+00:00,424.2699890136719,424.92999267578125,423.3399963378906,424.4562072753906,543397
2025-10-10 15:23:00+00:00,423.3699951171875,424.8699951171875,423.30999755859375,424.2300109863281,469801
2025-10-10 15:24:00+00:00,423.78338623046875,425.31988525390625,423.0,423.4150085449219,602391
2025-10-10 15:25:00+00:00,424.0979919433594,425.0299987792969,423.7699890136719,423.7699890136719,371663
2025-10-10 15:26:00+00:00,424.2749938964844,425.3900146484375,423.4700927734375,424.0400085449219,433788
2025-10-10 15:27:00+00:00,424.5199890136719,425.74578857421875,423.83221435546875,424.3599853515625,368808
2025-10-10 15:28:00+00:00,424.6499938964844,425.94000244140625,424.45111083984375,424.6549987792969,336706
2025-10-10 15:29:00+00:00,424.5899963378906,425.2099914550781,424.2099914550781,424.58331298828125,303365
2025-10-10 15:30:00+00:00,421.698486328125,424.7900085449219,421.3399963378906,424.5899963378906,736266
2025-10-10 15:31:00+00:00,420.30499267578125,422.239990234375,419.7699890136719,421.5425109863281,1057673
2025-10-10 15:32:00+00:00,417.9700012207031,420.8598937988281,417.5700988769531,420.3611145019531,821973
2025-10-10 15:33:00+00:00,417.4111022949219,419.68798828125,417.3500061035156,417.97039794921875,654041
2025-10-10 15:34:00+00:00,417.239990234375,417.96990966796875,416.010009765625,417.5199890136719,786542
2025-10-10 15:35:00+00:00,419.07000732421875,419.9100036621094,416.8399963378906,417.1300048828125,731234
2025-10-10 15:36:00+00:00,420.4150085449219,420.510009765625,418.36981201171875,419.06500244140625,522405
2025-10-10 15:37:00+00:00,421.2799987792969,421.489990234375,419.1600036621094,420.3599853515625,520570
2025-10-10 15:38:00+00:00,419.75,421.75628662109375,419.73370361328125,421.2430114746094,488653
2025-10-10 15:39:00+00:00,420.2900085449219,420.94000244140625,419.3500061035156,419.70001220703125,385255
2025-10-10 15:40:00+00:00,419.2074890136719,420.4200134277344,418.6900939941406,420.25,356220
2025-10-10 15:41:00+00:00,420.7950134277344,420.802001953125,418.2300109863281,419.1499938964844,393661
2025-10-10 15:42:00+00:00,422.5,422.65069580078125,420.29998779296875,420.75,606815
2025-10-10 15:43:00+00:00,423.4549865722656,423.6600036621094,422.0799865722656,422.4949951171875,501608
2025-10-10 15:44:00+00:00,424.9100036621094,425.0,423.07000732421875,423.54998779296875,528319
2025-10-10 15:45:00+00:00,424.7900085449219,426.0400085449219,424.1400146484375,424.83599853515625,499361
2025-10-10 15:46:00+00:00,425.1199951171875,425.7499084472656,424.2900085449219,424.7398986816406,347260
2025-10-10 15:47:00+00:00,423.2149963378906,425.1361083984375,423.0400085449219,425.0201110839844,299048
2025-10-10 15:48:00+00:00,424.6000061035156,424.6300048828125,422.840087890625,423.1319885253906,337540
2025-10-10 15:49:00+00:00,424.03289794921875,424.83990478515625,423.739990234375,424.5849914550781,215586
2025-10-10 15:50:00+00:00,424.885986328125,424.95001220703125,423.86248779296875,423.9700012207031,189201
2025-10-10 15:51:00+00:00,425.56500244140625,426.5199890136719,424.82000732421875,424.82000732421875,427552
2025-10-10 15:52:00+00:00,425.48040771484375,425.9800109863281,425.0,425.6199951171875,253602
2025-10-10 15:53:00+00:00,425.69989013671875,425.95001220703125,425.1600036621094,425.4949951171875,257172
2025-10-10 15:54:00+00:00,425.9324951171875,426.4800109863281,425.0,425.7300109863281,221648
2025-10-10 15:55:00+00:00,424.7799987792969,425.9599914550781,424.4100036621094,425.8800964355469,248537
2025-10-10 15:56:00+00:00,423.96148681640625,425.1099853515625,423.6000061035156,424.93499755859375,290899
2025-10-10 15:57:00+00:00,422.9100036621094,424.3293151855469,422.7200012207031,424.0000915527344,245299
2025-10-10 15:58:00+00:00,424.6499938964844,424.8999938964844,422.3100891113281,422.9100036621094,314474
2025-10-10 15:59:00+00:00,424.7799987792969,424.95989990234375,423.7796936035156,424.61138916015625,241434
2025-10-10 16:00:00+00:00,424.25,424.8599853515625,423.79998779296875,424.7099914550781,153830
2025-10-10 16:01:00+00:00,423.80999755859375,424.70001220703125,423.6700134277344,424.2200012207031,139230
2025-10-10 16:02:00+00:00,422.8900146484375,424.3500061035156,422.8900146484375,423.8299865722656,225768
2025-10-10 16:03:00+00:00,421.4800109863281,423.1449890136719,421.3299865722656,422.8900146484375,367787
2025-10-10 16:04:00+00:00,422.69000244140625,422.69000244140625,420.70001220703125,421.3299865722656,374683
2025-10-10 16:05:00+00:00,423.260009765625,423.80999755859375,422.68499755859375,422.68499755859375,254839
2025-10-10 16:06:00+00:00,422.2200012207031,423.3193054199219,422.1505126953125,423.2099914550781,153667
2025-10-10 16:07:00+00:00,421.82501220703125,422.6889953613281,421.6199951171875,422.1099853515625,259306
2025-10-10 16:08:00+00:00,422.32000732421875,422.6650085449219,421.55999755859375,421.8185119628906,243730
2025-10-10 16:09:00+00:00,422.6300964355469,422.8500061035156,422.2401123046875,422.34490966796875,136154
2025-10-10 16:10:00+00:00,421.9700012207031,422.95001220703125,421.8999938964844,422.5799865722656,138557
2025-10-10 16:11:00+00:00,423.44500732421875,423.5198974609375,421.8599853515625,421.8999938964844,224814
2025-10-10 16:12:00+00:00,423.0,423.69000244140625,422.8550109863281,423.510009765625,175937
2025-10-10 16:13:00+00:00,423.21600341796875,423.4599914550781,422.6199951171875,422.9800109863281,129378
2025-10-10 16:14:00+00:00,423.6099853515625,423.75,423.2200012207031,423.239013671875,154316
2025-10-10 16:15:00+00:00,423.3999938964844,424.0,423.0,423.6000061035156,159191
2025-10-10 16:16:00+00:00,421.7699890136719,423.489990234375,421.55999755859375,423.3550109863281,205912
2025-10-10 16:17:00+00:00,420.7900085449219,421.875,420.7099914550781,421.8299865722656,225552
2025-10-10 16:18:00+00:00,420.6499938964844,421.3299865722656,420.1650085449219,420.7701110839844,268789
2025-10-10 16:19:00+00:00,421.3598937988281,421.7998962402344,419.9100036621094,420.55499267578125,325647
2025-10-10 16:20:00+00:00,420.4945068359375,421.45001220703125,420.3399963378906,421.331787109375,193132
2025-10-10 16:21:00+00:00,421.6499938964844,421.7499084472656,420.010009765625,420.5,202026
2025-10-10 16:22:00+00:00,421.5799865722656,421.8887023925781,421.1099853515625,421.67999267578125,257801
2025-10-10 16:23:00+00:00,423.2850036621094,423.45989990234375,421.559814453125,421.7099914550781,268556
2025-10-10 16:24:00+00:00,422.9501037597656,423.3799133300781,422.9200134277344,423.2699890136719,152801
2025-10-10 16:25:00+00:00,422.49249267578125,423.1700134277344,422.49249267578125,423.0199890136719,131469
2025-10-10 16:26:00+00:00,422.5350036621094,423.1000061035156,422.4100036621094,422.57000732421875,113233
2025-10-10 16:27:00+00:00,422.6000061035156,422.889892578125,422.3999938964844,422.53399658203125,83476
2025-10-10 16:28:00+00:00,421.8280029296875,422.697998046875,421.6711120605469,422.6659851074219,151237
2025-10-10 16:29:00+00:00,421.3999938964844,421.9635009765625,421.2496032714844,421.80999755859375,111376
2025-10-10 16:30:00+00:00,421.8399963378906,422.4267883300781,421.4700012207031,421.4800109863281,157457
2025-10-10 16:31:00+00:00,421.8999938964844,422.3999938964844,421.7200927734375,421.9100036621094,138162
2025-10-10 16:32:00+00:00,421.7799987792969,422.3999938964844,421.6099853515625,421.9049987792969,120339
2025-10-10 16:33:00+00:00,421.8710021972656,422.2099914550781,421.54150390625,421.7850036621094,112635
2025-10-10 16:34:00+00:00,421.0,421.82989501953125,420.79998779296875,421.79998779296875,275554
2025-10-10 16:35:00+00:00,420.6419982910156,421.1000061035156,420.3349914550781,420.9700012207031,170159
2025-10-10 16:36:00+00:00,421.07501220703125,421.3500061035156,420.54998779296875,420.54998779296875,143087
2025-10-10 16:37:00+00:00,420.6050109863281,421.57000732421875,420.54998779296875,421.19000244140625,145909
2025-10-10 16:38:00+00:00,420.6000061035156,420.6600036621094,420.04998779296875,420.6000061035156,204825
2025-10-10 16:39:00+00:00,420.3699951171875,420.9798889160156,420.20001220703125,420.6099853515625,117983
2025-10-10 16:40:00+00:00,420.4200134277344,420.8500061035156,420.20001220703125,420.2799987792969,155156
2025-10-10 16:41:00+00:00,420.0526123046875,420.5199890136719,419.6499938964844,420.45001220703125,273937
2025-10-10 16:42:00+00:00,419.6700134277344,420.3435974121094,419.5,420.0950012207031,178301
2025-10-10 16:43:00+00:00,418.9844970703125,419.6700134277344,418.7401123046875,419.5719909667969,293690
2025-10-10 16:44:00+00:00,419.4150085449219,419.96649169921875,418.8999938964844,418.9599914550781,193701
2025-10-10 16:45:00+00:00,419.7652893066406,420.0,419.25,419.5,141113
2025-10-10 16:46:00+00:00,419.7950134277344,419.94000244140625,419.3599853515625,419.75,121577
2025-10-10 16:47:00+00:00,419.5263977050781,420.63909912109375,419.5000915527344,419.7950134277344,243823
2025-10-10 16:48:00+00:00,419.3699951171875,419.7449951171875,419.0,419.67999267578125,152194
2025-10-10 16:49:00+00:00,419.1650085449219,419.4599914550781,419.04998779296875,419.4100036621094,95976
2025-10-10 16:50:00+00:00,417.860107421875,419.27630615234375,417.7699890136719,419.1532897949219,423776
2025-10-10 16:51:00+00:00,417.8800048828125,418.5986022949219,417.79998779296875,417.9700012207031,261228
2025-10-10 16:52:00+00:00,417.3800048828125,417.8999938964844,417.35009765625,417.8599853515625,229304
2025-10-10 16:53:00+00:00,417.77911376953125,418.1299133300781,417.3599853515625,417.375,204856
2025-10-10 16:54:00+00:00,418.32501220703125,418.4859924316406,417.5,417.7799987792969,194949
2025-10-10 16:55:00+00:00,418.7449951171875,418.9849853515625,418.29010009765625,418.3251037597656,210603
2025-10-10 16:56:00+00:00,418.4700012207031,418.8399963378906,418.2300109863281,418.7149963378906,143483
2025-10-10 16:57:00+00:00,418.1600036621094,418.55999755859375,417.9599914550781,418.4649963378906,160908
2025-10-10 16:58:00+00:00,418.3371887207031,418.5199890136719,417.75,418.1050109863281,174499
2025-10-10 16:59:00+00:00,418.5050048828125,418.9119873046875,418.110107421875,418.32000732421875,142324
2025-10-10 17:00:00+00:00,418.7049865722656,419.1000061035156,418.1000061035156,418.4100036621094,169000
2025-10-10 17:01:00+00:00,417.5379943847656,418.7149963378906,417.3699951171875,418.67999267578125,215986
2025-10-10 17:02:00+00:00,417.125,418.0,417.04840087890625,417.54998779296875,175297
2025-10-10 17:03:00+00:00,416.739990234375,417.3999938964844,416.70001220703125,417.1400146484375,313762
2025-10-10 17:04:00+00:00,416.5851135253906,416.9599914550781,416.5199890136719,416.7611083984375,200914
2025-10-10 17:05:00+00:00,415.67498779296875,416.8900146484375,415.6400146484375,416.5799865722656,547430
2025-10-10 17:06:00+00:00,416.79998779296875,416.9999084472656,415.5299987792969,415.6400146484375,413225
2025-10-10 17:07:00+00:00,415.8904113769531,416.82989501953125,415.80999755859375,416.80999755859375,244935
2025-10-10 17:08:00+00:00,415.75,416.1600036621094,415.44000244140625,415.881103515625,258410
2025-10-10 17:09:00+00:00,416.2793884277344,416.30999755859375,415.5,415.7799987792969,229195
2025-10-10 17:10:00+00:00,416.7699890136719,417.09539794921875,416.05010986328125,416.2200012207031,295580
2025-10-10 17:11:00+00:00,418.510009765625,418.6300048828125,416.6882019042969,416.77630615234375,301144
2025-10-10 17:12:00+00:00,418.2950134277344,418.7699890136719,418.2200012207031,418.5400085449219,230095
2025-10-10 17:13:00+00:00,417.1575012207031,418.42999267578125,416.9100036621094,418.29998779296875,211702
2025-10-10 17:14:00+00:00,416.889892578125,417.5799865722656,416.4599914550781,417.0697937011719,231985
2025-10-10 17:15:00+00:00,417.2413024902344,417.8799133300781,416.4100036621094,416.81500244140625,251222
2025-10-10 17:16:00+00:00,417.95001220703125,418.06988525390625,417.2200927734375,417.2560119628906,215438
2025-10-10 17:17:00+00:00,418.1434020996094,418.614990234375,417.8500061035156,417.95001220703125,206367
2025-10-10 17:18:00+00:00,417.9800109863281,418.6099853515625,417.8699951171875,418.135009765625,135700
2025-10-10 17:19:00+00:00,418.20001220703125,418.45330810546875,417.79998779296875,418.0400085449219,132368
2025-10-10 17:20:00+00:00,416.8999938964844,418.3099060058594,416.739990234375,418.20001220703125,233224
2025-10-10 17:21:00+00:00,417.4950866699219,417.70001220703125,416.7799987792969,416.8599853515625,149684
2025-10-10 17:22:00+00:00,418.260009765625,418.3699951171875,417.6099853515625,417.6099853515625,158300
2025-10-10 17:23:00+00:00,418.6499938964844,418.79998779296875,418.04998779296875,418.2867126464844,251437
2025-10-10 17:24:00+00:00,418.44000244140625,418.6990051269531,417.80999755859375,418.6300048828125,173475
2025-10-10 17:25:00+00:00,418.69000244140625,418.7598876953125,418.25,418.50469970703125,127007
2025-10-10 17:26:00+00:00,419.1289978027344,419.21759033203125,418.3700866699219,418.6499938964844,241694
2025-10-10 17:27:00+00:00,419.56988525390625,419.739990234375,418.95001220703125,419.1400146484375,258131
2025-10-10 17:28:00+00:00,420.0,420.1830139160156,419.45001220703125,419.5050964355469,261762
2025-10-10 17:29:00+00:00,419.55999755859375,420.0199890136719,418.8399963378906,420.0199890136719,213242
2025-10-10 17:30:00+00:00,419.3800048828125,419.95989990234375,419.2099914550781,419.4200134277344,156784
2025-10-10 17:31:00+00:00,419.239990234375,419.8999938964844,418.8900146484375,419.3940124511719,136851
2025-10-10 17:32:00+00:00,419.1499938964844,419.29998779296875,418.6600036621094,419.17999267578125,116394
2025-10-10 17:33:00+00:00,419.5060119628906,419.6000061035156,418.9949951171875,419.1499938964844,104048
2025-10-10 17:34:00+00:00,419.8500061035156,420.1199951171875,419.4800109863281,419.5799865722656,178541
2025-10-10 17:35:00+00:00,419.9700012207031,420.1300048828125,419.70001220703125,419.8500061035156,126033
2025-10-10 17:36:00+00:00,419.4100036621094,420.04998779296875,419.25,420.0,136515
2025-10-10 17:37:00+00:00,419.6340026855469,419.84991455078125,419.4200134277344,419.4461975097656,123505
2025-10-10 17:38:00+00:00,419.42999267578125,420.0,419.2820129394531,419.54998779296875,128197
2025-10-10 17:39:00+00:00,418.93499755859375,419.44989013671875,418.79998779296875,419.4150085449219,125471
2025-10-10 17:40:00+00:00,419.6499938964844,419.7398986816406,418.80999755859375,418.989990234375,103011
2025-10-10 17:41:00+00:00,419.864990234375,420.34991455078125,419.58221435546875,419.6888122558594,204557
2025-10-10 17:42:00+00:00,419.5450134277344,419.9934997558594,419.1813049316406,419.8800964355469,96826
2025-10-10 17:43:00+00:00,419.31500244140625,419.739990234375,419.11279296875,419.57000732421875,71725
2025-10-10 17:44:00+00:00,419.2049865722656,419.6158142089844,419.1499938964844,419.37701416015625,58432
2025-10-10 17:45:00+00:00,419.28009033203125,419.5,419.1300964355469,419.25,85611
2025-10-10 17:46:00+00:00,417.7900085449219,419.3700866699219,417.6000061035156,419.3550109863281,259485
2025-10-10 17:47:00+00:00,418.5201110839844,418.6400146484375,417.6400146484375,417.82000732421875,121031
2025-10-10 17:48:00+00:00,418.4700012207031,419.2200012207031,418.4013977050781,418.52069091796875,150812
2025-10-10 17:49:00+00:00,418.4949951171875,418.7998046875,418.1300048828125,418.4700012207031,128909
2025-10-10 17:50:00+00:00,418.0299987792969,418.4999084472656,417.79998779296875,418.4339904785156,134254
2025-10-10 17:51:00+00:00,418.1000061035156,418.3999938964844,417.9200134277344,418.03009033203125,94311
2025-10-10 17:52:00+00:00,417.93499755859375,418.1199951171875,417.6499938964844,418.0799865722656,105109
2025-10-10 17:53:00+00:00,417.8399963378906,418.1300048828125,417.7200012207031,417.9700012207031,89532
2025-10-10 17:54:00+00:00,417.4100036621094,418.0,417.260009765625,417.79998779296875,152008
2025-10-10 17:55:00+00:00,418.0903015136719,418.260009765625,417.20001220703125,417.3800048828125,146119
2025-10-10 17:56:00+00:00,417.30499267578125,418.04998779296875,417.16619873046875,418.04998779296875,99906
2025-10-10 17:57:00+00:00,417.510009765625,417.8089904785156,417.20001220703125,417.260009765625,414885
2025-10-10 17:58:00+00:00,418.0400085449219,418.3699951171875,417.57501220703125,417.6199951171875,119321
2025-10-10 17:59:00+00:00,418.481689453125,418.55999755859375,418.0176086425781,418.1300048828125,125733
2025-10-10 18:00:00+00:00,417.7850036621094,418.57000732421875,417.67010498046875,418.55999755859375,125728
2025-10-10 18:01:00+00:00,417.79998779296875,418.29998779296875,417.5201110839844,417.7300109863281,102488
